PDS,VN,ID,YR,MN,PROV,DIST_N,DIST_C,PTY_N,PTY_C,CAN_N,CAN_G,RV,VV,IVV,CV,TPV,SEATS
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PPP,16,"NORMAN ZEIN NAHDI, SE",Male,3315987,2621413,286687,NA,41323,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PPP,16,"H. MOCH. MAHFUDH, SH, M. Si",Male,3315987,2621413,286687,NA,41323,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PPP,16,"HAFIDHAH, SE, MAK",Female,3315987,2621413,286687,NA,41323,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PPP,16,"Drs. H. RP. AHMAD MUJAHID ANSORI, M.Si",Male,3315987,2621413,286687,NA,41323,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PPP,16,"FIDA FITRIA, S. PD. I",Female,3315987,2621413,286687,NA,41323,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PPP,16,"FANNY SAFRIANSYAH, SE",Male,3315987,2621413,286687,NA,41323,1
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PPP,16,"SULIMAH, S. Pd",Female,3315987,2621413,286687,NA,41323,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PPP,16,"BAIDOWI, S.Sos",Male,3315987,2621413,286687,NA,41323,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,Hanura,7,"ZAIRINA, S.IP",Female,3315987,2621413,286687,NA,355259,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,Hanura,7,H. MUHAMMAD BADARUDIN,Male,3315987,2621413,286687,NA,355259,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,Hanura,7,Dr. H. M. FARID AL FAUZI,Male,3315987,2621413,286687,NA,355259,1
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,Hanura,7,"AHMAD SYAHFI'I, SE",Male,3315987,2621413,286687,NA,355259,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,Hanura,7,"Drs.H. FADHOLI MOH. RUHAM, M.Si",Male,3315987,2621413,286687,NA,355259,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,Hanura,7,"HJ. NYNING MAISAROH, S.Ag",Female,3315987,2621413,286687,NA,355259,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,Hanura,7,"H. MOHAMMAD AMROZI,MM",Male,3315987,2621413,286687,NA,355259,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,Hanura,7,"HJ. SITI FATHONAH RACHMANIYAH, ST, MM",Female,3315987,2621413,286687,NA,355259,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PBB,10,KH. ABDUL SALAM SYAH,Male,3315987,2621413,286687,NA,25441,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PBB,10,DIDIK HARIJANTO,Male,3315987,2621413,286687,NA,25441,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PBB,10,R.Ay. HJ.DIAH PURNAMAWATI,Female,3315987,2621413,286687,NA,25441,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PBB,10,"HARTINI, S.Ag",Female,3315987,2621413,286687,NA,25441,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PBB,10,SAMARUDDIN TOYIB,Male,3315987,2621413,286687,NA,25441,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PBB,10,AHMAD MUZAIRI,Male,3315987,2621413,286687,NA,25441,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PBB,10,HINDUN,Female,3315987,2621413,286687,NA,25441,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PBB,10,RISA FEBRIAN,Male,3315987,2621413,286687,NA,25441,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PKPI,20,KH. IMAM HUZID,Male,3315987,2621413,286687,NA,6751,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PKPI,20,"Ir. DIETA KURNIA, SH, MM, MH",Female,3315987,2621413,286687,NA,6751,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PKPI,20,FATMAWATI,Female,3315987,2621413,286687,NA,6751,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PKPI,20,"SUHARI, SPd",Male,3315987,2621413,286687,NA,6751,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PKPI,20,BAISUNI,Male,3315987,2621413,286687,NA,6751,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PKPI,20,KAMIL,Male,3315987,2621413,286687,NA,6751,0
1,1,DPR,2014,April,JAWA TIMUR,JAWA TIMUR XI,45,PKPI,20,"WATI KUS ENDANG, SE",Female,3315987,2621413,286687,NA,6751,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Nasdem,8,"HJ. TRI MURNY, SH",Female,1798083,1173116,147459,NA,103015,1
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Nasdem,8,"RATU ENONG ST RZ MANDALA, SH",Female,1798083,1173116,147459,NA,103015,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Nasdem,8,H. BENI SUDRAJAT,Male,1798083,1173116,147459,NA,103015,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Nasdem,8,"MAMAN FATHUROCHMAN, SE",Male,1798083,1173116,147459,NA,103015,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Nasdem,8,NUR AMALIA,Female,1798083,1173116,147459,NA,103015,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Nasdem,8,"H. JAJAT MUNAJAT, LC, MBA",Male,1798083,1173116,147459,NA,103015,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PKB,13,Drs.H.RASTA WIGUNA,Male,1798083,1173116,147459,NA,82575,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PKB,13,"CUCU, M.Si",Male,1798083,1173116,147459,NA,82575,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PKB,13,Dra. JUHARIAH,Female,1798083,1173116,147459,NA,82575,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PKB,13,AHMAD SHOFI AZZAKI,Male,1798083,1173116,147459,NA,82575,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PKB,13,"DEAZY ZURMEINY, SE",Female,1798083,1173116,147459,NA,82575,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PKB,13,"H.DURO MAHDURO, S.Ag",Male,1798083,1173116,147459,NA,82575,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PKS,15,"H. RAMA PRATAMA, SE., Ak., M.Si",Male,1798083,1173116,147459,NA,85277,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PKS,15,"H. OKE SETIADI, S.KM, M.Sc",Male,1798083,1173116,147459,NA,85277,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PKS,15,KARTINAH,Female,1798083,1173116,147459,NA,85277,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PKS,15,Ir. H. SYAMSU HILAL,Male,1798083,1173116,147459,NA,85277,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PKS,15,RINI SUSILAWATI,Female,1798083,1173116,147459,NA,85277,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PDIP,11,DR. PATANIARI SIAHAAN,Male,1798083,1173116,147459,NA,17458,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PDIP,11,"Drs. H. SUPARWANTO, MM., MBA.",Male,1798083,1173116,147459,NA,17458,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PDIP,11,"RADIATI, SH",Female,1798083,1173116,147459,NA,17458,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PDIP,11,MOCHAMAD HASBI ASYIDIKI JAYABAYA,Male,1798083,1173116,147459,NA,17458,1
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PDIP,11,"YANA MULIANA R, SH",Male,1798083,1173116,147459,NA,17458,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PDIP,11,SANDY CHUSAN JACINTA MANUHUTU,Female,1798083,1173116,147459,NA,17458,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Golkar,6,"H. ANDIKA HAZRUMY, S.Sos",Male,1798083,1173116,147459,NA,192641,1
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Golkar,6,"TB.H.ACE HASAN SYADZILY,,M.Si",Male,1798083,1173116,147459,NA,192641,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Golkar,6,RATU CICIH KURNIASIH,Female,1798083,1173116,147459,NA,192641,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Golkar,6,"H. A. CHOWASYI MANDALA, MM",Male,1798083,1173116,147459,NA,192641,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Golkar,6,ANTARINI MALIK,Female,1798083,1173116,147459,NA,192641,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Golkar,6,"Ir. H. ANDI YUDI HENDRIAWAN, MRE",Male,1798083,1173116,147459,NA,192641,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Gerindra,5,"MUHAMMAD SATAR , SE",Male,1798083,1173116,147459,NA,141161,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Gerindra,5,"H. DAIRUL, SE, M.Si",Male,1798083,1173116,147459,NA,141161,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Gerindra,5,"IRA NOVITA, S.Kom",Female,1798083,1173116,147459,NA,141161,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Gerindra,5,"H. ANDA , SE, MM",Male,1798083,1173116,147459,NA,141161,1
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Gerindra,5,"LISTA HURUSTIATI, SH, MH",Female,1798083,1173116,147459,NA,141161,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Gerindra,5,DARMAYANTO,Male,1798083,1173116,147459,NA,141161,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Demokrat,2,"Hj. ITI OCTAVIA JAYABAYA, SE, MM",Female,1798083,1173116,147459,NA,138046,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Demokrat,2,RATU SITI ROMLAH,Female,1798083,1173116,147459,NA,138046,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Demokrat,2,"H. TAUFIQUROKHMAN, S.Sos, M.Si",Male,1798083,1173116,147459,NA,138046,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Demokrat,2,SULAIMAN HAIKAL,Male,1798083,1173116,147459,NA,138046,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Demokrat,2,"VIVI SUMANTRI JAYABAYA,S.Sos",Female,1798083,1173116,147459,NA,138046,1
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Demokrat,2,"H. MUHAMMAD HARIS, SE",Male,1798083,1173116,147459,NA,138046,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PAN,9,"Dra. Hj. EUIS FETY FATAYATY, M.SI",Female,1798083,1173116,147459,NA,37898,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PAN,9,"Ir. CHAIRUL RAZAK, M.E",Male,1798083,1173116,147459,NA,37898,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PAN,9,"H. RIDWAN, BE, SE, MM",Male,1798083,1173116,147459,NA,37898,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PAN,9,"KH. Tb. ABDURRAHMAN ANWAR, SH, MM",Male,1798083,1173116,147459,NA,37898,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PAN,9,dr. ADI PURNOMO,Male,1798083,1173116,147459,NA,37898,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PAN,9,"INDAH SITI KHULAIDAH, SE",Female,1798083,1173116,147459,NA,37898,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PPP,16,"Hj. IRNA NARULITA, SE, MM",Female,1798083,1173116,147459,NA,138003,1
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PPP,16,"H. M. SJAIFUL RACHMAN, SH., MH",Male,1798083,1173116,147459,NA,138003,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PPP,16,MOCH. SYAELANI,Male,1798083,1173116,147459,NA,138003,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PPP,16,"Dra. E. HAFAZHAH, M.Si",Female,1798083,1173116,147459,NA,138003,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PPP,16,Hj. SITI MASITOH,Female,1798083,1173116,147459,NA,138003,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PPP,16,"H. ABDUL HALIM, SH",Male,1798083,1173116,147459,NA,138003,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Hanura,7,H.A. FUAD SYAUQI,Male,1798083,1173116,147459,NA,50402,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Hanura,7,HANRY GIANTORO,Male,1798083,1173116,147459,NA,50402,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Hanura,7,"SITI NURBANI, SH, M.Hum",Female,1798083,1173116,147459,NA,50402,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Hanura,7,"H. AMIRUDIN ASEP, SH",Male,1798083,1173116,147459,NA,50402,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Hanura,7,"H. APANG TAUPIK, SH, MH",Male,1798083,1173116,147459,NA,50402,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,Hanura,7,"Hj. SRI RAHAYU WIDYANINGRUM, S.Sos",Female,1798083,1173116,147459,NA,50402,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PBB,10,"H. SYAHRUDDIN, MH",Male,1798083,1173116,147459,NA,24598,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PBB,10,"YAYAN YANUARI SE, MM",Male,1798083,1173116,147459,NA,24598,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PBB,10,MEYRITA SUSANTI,Female,1798083,1173116,147459,NA,24598,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PBB,10,M. THOHIRIE,Male,1798083,1173116,147459,NA,24598,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PBB,10,NURLAILA PAKPAHAN,Female,1798083,1173116,147459,NA,24598,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PBB,10,"ROHIMAN, SE",Male,1798083,1173116,147459,NA,24598,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PKPI,20,HJ. SITI AISYAH MR SOEKARNO PUTRI,Female,1798083,1173116,147459,NA,492,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PKPI,20,L. HARSONO,Male,1798083,1173116,147459,NA,492,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PKPI,20,DRS. SOLEHUDDIN,Male,1798083,1173116,147459,NA,492,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PKPI,20,"PENY SUDONO WALUYANTO, SE, SH, MM",Male,1798083,1173116,147459,NA,492,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PKPI,20,FEBRIANY PRINGGAYUDA,Female,1798083,1173116,147459,NA,492,0
1,1,DPR,2014,April,BANTEN,BANTEN I,4,PKPI,20,LUTFIYANSYAH,Male,1798083,1173116,147459,NA,492,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Nasdem,8,H. MAMAT RAHAYU ABDULLAH,Male,1819272,1084829,31295,NA,73425,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Nasdem,8,"Drs. H. AYIP MUFLICH, SH., M.Si",Male,1819272,1084829,31295,NA,73425,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Nasdem,8,SANDRA P. SISWARYUDI,Female,1819272,1084829,31295,NA,73425,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Nasdem,8,"Prof. Dr. H. SOEGANDA PRIYATNA, MM",Male,1819272,1084829,31295,NA,73425,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Nasdem,8,dr. ROS APRILYA,Female,1819272,1084829,31295,NA,73425,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Nasdem,8,"Hj. EVI SILVI YH, SH",Female,1819272,1084829,31295,NA,73425,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PKB,13,FICKY RHOMA IRAMA,Male,1819272,1084829,31295,NA,73477,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PKB,13,Drs. DANNY RAMDHANI,Male,1819272,1084829,31295,NA,73477,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PKB,13,AMBARWATI,Female,1819272,1084829,31295,NA,73477,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PKB,13,RANTO GUNAWAN TAMPUBOLON,Male,1819272,1084829,31295,NA,73477,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PKB,13,"K.A. MUHAIMIN SOLEH, AB",Male,1819272,1084829,31295,NA,73477,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PKB,13,DEVI BUNGA LESTARI,Female,1819272,1084829,31295,NA,73477,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PKS,15,"Dr. ZULKIEFLIMANSYAH, SE, M.Sc",Male,1819272,1084829,31295,NA,91247,1
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PKS,15,"H. MAS'A THOYIB, Lc",Male,1819272,1084829,31295,NA,91247,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PKS,15,EI NURUL KHOTIMAH,Female,1819272,1084829,31295,NA,91247,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PKS,15,"H. AFDAL ZIKRI, Ak",Male,1819272,1084829,31295,NA,91247,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PKS,15,SITI AGUSTIANI RUBIAH,Female,1819272,1084829,31295,NA,91247,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PDIP,11,ICHSAN SOELISTIO,Male,1819272,1084829,31295,NA,11796,1
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PDIP,11,H. AGUS R WISAS,Male,1819272,1084829,31295,NA,11796,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PDIP,11,"DEWI WAHYUNI, SH",Female,1819272,1084829,31295,NA,11796,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PDIP,11,"SOPHAR MARU HUTAGALUNG, SH, M.H",Male,1819272,1084829,31295,NA,11796,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PDIP,11,NABHANI B H BALKI,Male,1819272,1084829,31295,NA,11796,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PDIP,11,"RA. YULIAN H. DEWI, S.IP",Female,1819272,1084829,31295,NA,11796,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Golkar,6,Drs.H. HIKMAT TOMET,Male,1819272,1084829,31295,NA,148768,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Golkar,6,YAYAT Y. BIARO,Male,1819272,1084829,31295,NA,148768,1
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Golkar,6,"DEWI PARAMATASARI, SE",Female,1819272,1084829,31295,NA,148768,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Golkar,6,Drs. H. MOHAMAD ALY YAHYA,Male,1819272,1084829,31295,NA,148768,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Golkar,6,"RUDY ALFONSO, SH, MH",Male,1819272,1084829,31295,NA,148768,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Golkar,6,"YENA MELISSA, BBA",Female,1819272,1084829,31295,NA,148768,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Gerindra,5,"H. DESMOND JUNAIDI MAHESA, SH, MH",Male,1819272,1084829,31295,NA,169466,1
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Gerindra,5,"H. TABRANI SYABIRIN, LC, MA",Male,1819272,1084829,31295,NA,169466,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Gerindra,5,"Hj. EVA NURFAJRIAH, S.Ag",Female,1819272,1084829,31295,NA,169466,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Gerindra,5,"HJ. RATU ANNA HERDIANA RN, SE",Female,1819272,1084829,31295,NA,169466,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Gerindra,5,"MOH. HATTA SOEROTINOYO, SE, MM",Male,1819272,1084829,31295,NA,169466,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Gerindra,5,AYODHYA GLENARDI,Male,1819272,1084829,31295,NA,169466,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Demokrat,2,"AHMAD RIFAI SUFTIADI, SH",Male,1819272,1084829,31295,NA,76324,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Demokrat,2,H. A'ENG HAERUDIN,Male,1819272,1084829,31295,NA,76324,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Demokrat,2,Hj. UTARI SOEKANTO,Female,1819272,1084829,31295,NA,76324,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Demokrat,2,Drs. H. MACHYAR b MUSA,Male,1819272,1084829,31295,NA,76324,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Demokrat,2,"SON HAJI UJAJI, M.Si",Male,1819272,1084829,31295,NA,76324,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Demokrat,2,CEMINIA TINARI T,Female,1819272,1084829,31295,NA,76324,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PAN,9,H. YANDRI SUSANTO,Male,1819272,1084829,31295,NA,130641,1
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PAN,9,"BAMBANG BUDIONO, SE",Male,1819272,1084829,31295,NA,130641,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PAN,9,"HERYANA IRMALIA, SE, MM",Female,1819272,1084829,31295,NA,130641,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PAN,9,"Drs. H. RUSLI RIDWAN, M.Si",Male,1819272,1084829,31295,NA,130641,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PAN,9,"H. ADE MIFTAH, SE, MM",Male,1819272,1084829,31295,NA,130641,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PAN,9,SAFITRI,Female,1819272,1084829,31295,NA,130641,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PPP,16,"Hj. KARTIKA YUDHISTI, B, Eng, M.Sc",Female,1819272,1084829,31295,NA,105439,1
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PPP,16,"Drs. H. Tb. M. ZAINUDDIN, MM",Male,1819272,1084829,31295,NA,105439,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PPP,16,Hj. RATU TINTY FATHINAH CHATIB,Female,1819272,1084829,31295,NA,105439,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PPP,16,"H. YAYAN ALFIAN NUGRAHA, SE, MM",Male,1819272,1084829,31295,NA,105439,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PPP,16,"PRAMITA WIYARTI, SE",Female,1819272,1084829,31295,NA,105439,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PPP,16,"Dr. IRWAN SANTOSA, SH, M.Kn",Male,1819272,1084829,31295,NA,105439,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Hanura,7,H. PATRIKA SUSANA,Female,1819272,1084829,31295,NA,58676,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Hanura,7,"Drs. RAMBUN SUMARDI,AK, M.Si",Male,1819272,1084829,31295,NA,58676,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Hanura,7,Drs. HAWELLY E. BACHTIAR,Male,1819272,1084829,31295,NA,58676,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Hanura,7,"NASIR, SH",Male,1819272,1084829,31295,NA,58676,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Hanura,7,TITIN KHOLAWIYAH,Female,1819272,1084829,31295,NA,58676,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,Hanura,7,"WAHYU AGUNG PERMANA, SE",Male,1819272,1084829,31295,NA,58676,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PBB,10,DRS. H. UDJA DHIANDA,Male,1819272,1084829,31295,NA,25381,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PBB,10,MOHAMMAD SAFARI,Male,1819272,1084829,31295,NA,25381,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PBB,10,JUNI ASTUTI BUDHIWATI,Female,1819272,1084829,31295,NA,25381,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PBB,10,MUSTOFA,Male,1819272,1084829,31295,NA,25381,1
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PBB,10,H. NURKISWAR EDDY,Male,1819272,1084829,31295,NA,25381,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PBB,10,Hj. TITIEN HARTINI,Female,1819272,1084829,31295,NA,25381,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PKPI,20,"H. ANDY SUJADI, SE, MP",Male,1819272,1084829,31295,NA,14025,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PKPI,20,"H. MAHMUDIL ANWAR, SH, MH",Male,1819272,1084829,31295,NA,14025,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PKPI,20,"YUYUN SUNHAYATI, SE, AK",Female,1819272,1084829,31295,NA,14025,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PKPI,20,"IR. H. ISKANDAR BURLIAN, MM",Male,1819272,1084829,31295,NA,14025,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PKPI,20,R. DADANG MUNANDAR,Male,1819272,1084829,31295,NA,14025,0
1,1,DPR,2014,April,BANTEN,BANTEN II,5,PKPI,20,"SYAFARIWATY SYARIEF, ST, MM",Female,1819272,1084829,31295,NA,14025,0
1,1,DPR,2014,April,BANTEN,BANTEN III,6,Nasdem,8,"WAWAN IRIAWAN, SH, MH",Male,4243709,2583914,414779,NA,140425,0
1,1,DPR,2014,April,BANTEN,BANTEN III,6,Nasdem,8,"DIANA RIA WINANTI NAPITUPULU, SH",Female,4243709,2583914,414779,NA,140425,0
1,1,DPR,2014,April,BANTEN,BANTEN III,6,Nasdem,8,"DR. H. ARSYAD, SH, M.Si",Male,4243709,2583914,414779,NA,140425,0
1,1,DPR,2014,April,BANTEN,BANTEN III,6,Nasdem,8,"HERMAWI F. TASLIM, S.H",Male,4243709,2583914,414779,NA,140425,0
1,1,DPR,2014,April,BANTEN,BANTEN III,6,Nasdem,8,Dr. Ir. H. ABDUL MALIK,Male,4243709,2583914,414779,NA,140425,0
1,1,DPR,2014,April,BANTEN,BANTEN III,6,Nasdem,8,"LENI INDRAWATI , SH, SP.N, MKN",Female,4243709,2583914,414779,NA,140425,0
1,1,DPR,2014,April,BANTEN,BANTEN III,6,Nasdem,8,"EDDY MURSALIM, SE, MM",Male,4243709,2583914,414779,NA,140425,0
1,1,DPR,2014,April,BANTEN,BANTEN III,6,Nasdem,8,"Hj. YUNITA SULFINA DEWI, SE",Female,4243709,2583914,414779,NA,140425,0
