PDS,VN,ID,YR,MN,PROV,CAN,CAN_G,RV,VV,IVV,CV,SEATS
1,1,DPD,2014,April,SULAWESI UTARA,"Aryanthi Baramuli Putri, S.H., M.H.",Female,1502281,1390215,112066,150181,1
1,1,DPD,2014,April,SULAWESI UTARA,"Bachtiar Kodja, S.Sos",Male,1502281,1390215,112066,12788,0
1,1,DPD,2014,April,SULAWESI UTARA,Baso Affandi ,Male,1502281,1390215,112066,29817,0
1,1,DPD,2014,April,SULAWESI UTARA,Benny Rhamdani,Male,1502281,1390215,112066,94646,1
1,1,DPD,2014,April,SULAWESI UTARA,Drs. Berny Tamara,Male,1502281,1390215,112066,26002,0
1,1,DPD,2014,April,SULAWESI UTARA,Dolfie Maringka ,Male,1502281,1390215,112066,8293,0
1,1,DPD,2014,April,SULAWESI UTARA,"Drs. E.C. Harly Weku, M.M., Ak. ",Male,1502281,1390215,112066,19663,0
1,1,DPD,2014,April,SULAWESI UTARA,"Emmanuel J. Tular, S.I.P., M.Si",Male,1502281,1390215,112066,18904,0
1,1,DPD,2014,April,SULAWESI UTARA,Fabian Richard Sarundajang,Male,1502281,1390215,112066,127508,1
1,1,DPD,2014,April,SULAWESI UTARA,"Hamdi Paputungan, SH",Male,1502281,1390215,112066,38734,0
1,1,DPD,2014,April,SULAWESI UTARA,Dra. Hermin Ririswati Katamsi,Female,1502281,1390215,112066,63865,0
1,1,DPD,2014,April,SULAWESI UTARA,Ismail Mo'o,Male,1502281,1390215,112066,15836,0
1,1,DPD,2014,April,SULAWESI UTARA,Jhony Krisen,Male,1502281,1390215,112066,39088,0
1,1,DPD,2014,April,SULAWESI UTARA,Jimmy Mikael Walewangko ,Male,1502281,1390215,112066,17965,0
1,1,DPD,2014,April,SULAWESI UTARA,Joseph Theodorus Pati ,Male,1502281,1390215,112066,14342,0
1,1,DPD,2014,April,SULAWESI UTARA,"Prof. Dr. Ir. L. W. Sondakh, M.Ec.",Male,1502281,1390215,112066,30086,0
1,1,DPD,2014,April,SULAWESI UTARA,Ir. Marhany V.P. PUA,Male,1502281,1390215,112066,86457,0
1,1,DPD,2014,April,SULAWESI UTARA,Marthin N. Mohede,Male,1502281,1390215,112066,12795,0
1,1,DPD,2014,April,SULAWESI UTARA,Maya Rumantir,Female,1502281,1390215,112066,206946,1
1,1,DPD,2014,April,SULAWESI UTARA,Ir. Stefanus B.A.N. Liow,Male,1502281,1390215,112066,94112,0
1,1,DPD,2014,April,SULAWESI UTARA,"H. Sujahri Van Gobel, S.H., M.T.",Male,1502281,1390215,112066,26062,0
1,1,DPD,2014,April,SULAWESI UTARA,"Drs. Teddy Manueke, M.M. ",Male,1502281,1390215,112066,24339,0
1,1,DPD,2014,April,SULAWESI UTARA,Yuda Abram Mokoginta,Male,1502281,1390215,112066,13121,0
1,1,DPD,2014,April,SULAWESI UTARA,"Zeth Walo, S.Sos.",Male,1502281,1390215,112066,13246,0
1,1,DPD,2019,February,SUMATERA BARAT,"H. AFRIZAL, S.E.",Male,3447637,2522971,407725,0,0
1,1,DPD,2019,February,SUMATERA BARAT,"Dr. H. ALIRMAN SORI, S.H., M.Hum, M.M.",Male,3447637,2522971,407725,205859,1
1,1,DPD,2019,February,SUMATERA BARAT,ALKUDRI,Male,3447637,2522971,407725,47798,0
1,1,DPD,2019,February,SUMATERA BARAT,"H. ASNAWI BAHAR, S.E., M.Si",Male,3447637,2522971,407725,88117,0
1,1,DPD,2019,February,SUMATERA BARAT,"ATTILA MAJIDI, SP",Male,3447637,2522971,407725,80032,0
1,1,DPD,2019,February,SUMATERA BARAT,"Dr. H. CHAIRUL UMAIYA, M.M., Ak",Male,3447637,2522971,407725,97017,0
1,1,DPD,2019,February,SUMATERA BARAT,"Drs. H. DESRA EDIWAN ANANTANUR, M.M.",Male,3447637,2522971,407725,17496,0
1,1,DPD,2019,February,SUMATERA BARAT,Hj. EMMA YOHANNA,Female,3447637,2522971,407725,530834,1
1,1,DPD,2019,February,SUMATERA BARAT,"Dr.H. HELMY PANUH Dt. PONOMARAJO, S.H., M.Kn.",Male,3447637,2522971,407725,36465,0
1,1,DPD,2019,February,SUMATERA BARAT,"IBRANI Dt. RAJO TIANSO S.H., M.H",Male,3447637,2522971,407725,33368,0
1,1,DPD,2019,February,SUMATERA BARAT,H. ICU ZUKAFRIL Dt. BANDAHARO,Male,3447637,2522971,407725,36398,0
1,1,DPD,2019,February,SUMATERA BARAT,"Drs. IRDAM IMRAN, M.Si",Male,3447637,2522971,407725,16878,0
1,1,DPD,2019,February,SUMATERA BARAT,"JULIA F AGUSTA, S.E.",Female,3447637,2522971,407725,25475,0
1,1,DPD,2019,February,SUMATERA BARAT,"KOMI CHANIAGO, S.H.",Male,3447637,2522971,407725,60196,0
1,1,DPD,2019,February,SUMATERA BARAT,"H. LEONARDY HARMAINY Dt. BANDARO BASA, S.IP., M.H.",Male,3447637,2522971,407725,199027,1
1,1,DPD,2019,February,SUMATERA BARAT,Ir. H. MULYADI AFMAR,Male,3447637,2522971,407725,139132,0
1,1,DPD,2019,February,SUMATERA BARAT,"H. MUSLIM M YATIM, Lc., M.M.",Male,3447637,2522971,407725,253907,1
1,1,DPD,2019,February,SUMATERA BARAT,NURKHALIS,Male,3447637,2522971,407725,161714,0
1,1,DPD,2019,February,SUMATERA BARAT,RAMAL SALEH,Male,3447637,2522971,407725,78966,0
1,1,DPD,2019,February,SUMATERA BARAT,TUKIMAN,Male,3447637,2522971,407725,6593,0
1,1,DPD,2019,February,SUMATERA BARAT,"Dr. H. YUHERMAN, S.H., M.H., M.Kn",Male,3447637,2522971,407725,98381,0
1,1,DPD,2019,February,SUMATERA BARAT,ZAINAL AKIL,Male,3447637,2522971,407725,4128,0
1,1,DPD,2019,February,SUMATERA BARAT,"H. ZUL EVI ASTAR, S.H",Male,3447637,2522971,407725,51237,0
1,1,DPD,2014,April,SUMATERA BARAT,"Hj. Afrizalty, S.H",Female,2564270,2278870,2854,70987,0
1,1,DPD,2014,April,SUMATERA BARAT,"H. Alirman Sori, S.H., M.Hum., M.M. ",Male,2564270,2278870,2854,12314,0
1,1,DPD,2014,April,SUMATERA BARAT,"Ir. H. Andi Harmaini, M.M",Male,2564270,2278870,2854,67457,0
1,1,DPD,2014,April,SUMATERA BARAT,"Davip Maldian, S.Sos",Male,2564270,2278870,2854,46613,0
1,1,DPD,2014,April,SUMATERA BARAT,Hj. Emma Yohanna,Female,2564270,2278870,2854,314053,1
1,1,DPD,2014,April,SUMATERA BARAT,"Dr. Ir. H. Herman Darnel Ibrahim, M.Sc",Male,2564270,2278870,2854,135787,0
1,1,DPD,2014,April,SUMATERA BARAT,Drs. H. Irdinansyah Tarmizi,Male,2564270,2278870,2854,,0
1,1,DPD,2014,April,SUMATERA BARAT,Irman Gusman,Male,2564270,2278870,2854,407443,1
1,1,DPD,2014,April,SUMATERA BARAT,Jefrie Geovanie,Male,2564270,2278870,2854,19593,1
1,1,DPD,2014,April,SUMATERA BARAT,Drs. Jhoni Afrizal ,Male,2564270,2278870,2854,51657,0
1,1,DPD,2014,April,SUMATERA BARAT,"H. Leonardy Harmainy Dt. Bandaro Basa, S.I.P., M.H.",,2564270,2278870,2854,146466,0
1,1,DPD,2014,April,SUMATERA BARAT,"Drs. M. Sayuti, M.Pd",Male,2564270,2278870,2854,29501,0
1,1,DPD,2014,April,SUMATERA BARAT,"H. M. Yamin Ferrianto Tara, S.E",Male,2564270,2278870,2854,3915,0
1,1,DPD,2014,April,SUMATERA BARAT,"Drs. H. Mardinas N. Syair, M.M., M.H",Male,2564270,2278870,2854,5813,0
1,1,DPD,2014,April,SUMATERA BARAT,"Masrizal Munaf, S.T., M.M",Male,2564270,2278870,2854,81595,0
1,1,DPD,2014,April,SUMATERA BARAT,H. Mizwar Abbas ,Male,2564270,2278870,2854,53503,0
1,1,DPD,2014,April,SUMATERA BARAT,Muhammad Rahmad ,Male,2564270,2278870,2854,107656,0
1,1,DPD,2014,April,SUMATERA BARAT,"H. Nofi Candra, S.E",Male,2564270,2278870,2854,169268,1
1,1,DPD,2014,April,SUMATERA BARAT,Rahmad Hidayat,Male,2564270,2278870,2854,17311,0
1,1,DPD,2014,April,SUMATERA BARAT,"H. Sani Mariko, SH, M.Hum ",Male,2564270,2278870,2854,30006,0
1,1,DPD,2014,April,SUMATERA BARAT,S.T. Khairul Azmi Dt. Bijo Dirajo,Male,2564270,2278870,2854,24373,0
1,1,DPD,2014,April,SUMATERA BARAT,Syafwan DT. Sampono Alam ,Male,2564270,2278870,2854,12604,0
1,1,DPD,2014,April,SUMATERA BARAT,"Yong Hendri, S.H",Male,2564270,2278870,2854,18022,0
1,1,DPD,2014,April,SUMATERA BARAT,"Zulherman, S.Pd., M.M",Male,2564270,2278870,2854,50644,0
1,1,DPD,2014,April,SUMATERA BARAT,"Ir. H. Zulkarnain Kamsya, M.S",Male,2564270,2278870,2854,27574,0
1,1,DPD,2019,February,SUMATERA SELATAN,ABDUL AZIZ,Male,5877575,4057443,843182,202782,0
1,1,DPD,2019,February,SUMATERA SELATAN,ABDUL AZIZ KAMIS,Male,5877575,4057443,843182,109425,0
1,1,DPD,2019,February,SUMATERA SELATAN,Ir. AHMAD DAILAMI,Male,5877575,4057443,843182,67899,0
1,1,DPD,2019,February,SUMATERA SELATAN,"AH. MANSUR, S.E., M.Pd.I",Male,5877575,4057443,843182,173356,0
1,1,DPD,2019,February,SUMATERA SELATAN,ALWI,Male,5877575,4057443,843182,112604,0
1,1,DPD,2019,February,SUMATERA SELATAN,"AMALIAH, S.KG",Female,5877575,4057443,843182,342098,1
1,1,DPD,2019,February,SUMATERA SELATAN,"ARNIZA NILAWATI, S.E., M.M",Female,5877575,4057443,843182,298189,1
1,1,DPD,2019,February,SUMATERA SELATAN,"Hj. ASMAWATI, S.E, M.M",Female,5877575,4057443,843182,233596,0
1,1,DPD,2019,February,SUMATERA SELATAN,CHARMA AFRIANTO,Male,5877575,4057443,843182,36465,0
1,1,DPD,2019,February,SUMATERA SELATAN,"H. DARWIN AZHAR, S.E., M.M",Male,5877575,4057443,843182,56346,0
1,1,DPD,2019,February,SUMATERA SELATAN,Hj. EVA SUSANTI,Female,5877575,4057443,843182,344143,1
1,1,DPD,2019,February,SUMATERA SELATAN,"FARID NUMAIRY, S.I.P",Male,5877575,4057443,843182,41906,0
1,1,DPD,2019,February,SUMATERA SELATAN,"FEKRI JULIANSYAH, S.IP",Male,5877575,4057443,843182,102487,0
1,1,DPD,2019,February,SUMATERA SELATAN,"FIDYA YUSRI, S.I.Kom",Female,5877575,4057443,843182,157005,0
1,1,DPD,2019,February,SUMATERA SELATAN,"Dr. JANTO CHANDRA, S.H, M.Hum",Male,5877575,4057443,843182,34392,0
1,1,DPD,2019,February,SUMATERA SELATAN,JIALYKA MAHARANI,Female,5877575,4057443,843182,337954,1
1,1,DPD,2019,February,SUMATERA SELATAN,Ir. KUSWARI MARZUK,Male,5877575,4057443,843182,51344,0
1,1,DPD,2019,February,SUMATERA SELATAN,"LESI HERTATI, S.E., Ak., M.Si. CA., CTA",Female,5877575,4057443,843182,98333,0
1,1,DPD,2019,February,SUMATERA SELATAN,Hj. LIES SHANTI GHASELA,Female,5877575,4057443,843182,183551,0
1,1,DPD,2019,February,SUMATERA SELATAN,"LIUS EKA BRAHMA SAPUTRA, S.H., M.Kn",Male,5877575,4057443,843182,60015,0
1,1,DPD,2019,February,SUMATERA SELATAN,"Ir. Hj. LUCIANTY, S.E.",Female,5877575,4057443,843182,156976,0
1,1,DPD,2019,February,SUMATERA SELATAN,"MASAYU ZURAIDAH, S.E",Female,5877575,4057443,843182,37704,0
1,1,DPD,2019,February,SUMATERA SELATAN,"MICHA CASSIOVIA, S.E",Female,5877575,4057443,843182,20847,0
1,1,DPD,2019,February,SUMATERA SELATAN,"MISIKA DASA HAFRIDA, S.H",Female,5877575,4057443,843182,15733,0
1,1,DPD,2019,February,SUMATERA SELATAN,"MUHAMMAD AMINUDDIN, S.H",Male,5877575,4057443,843182,31619,0
1,1,DPD,2019,February,SUMATERA SELATAN,"MUHAMMAD ARIF GUNAWAN, S.E., S.H., M.H",Male,5877575,4057443,843182,49286,0
1,1,DPD,2019,February,SUMATERA SELATAN,"Drs. H. MULYADI ADNAN, M.Si",Male,5877575,4057443,843182,24771,0
1,1,DPD,2019,February,SUMATERA SELATAN,"H. M. YUSUF MEKKI, S.Sos",Male,5877575,4057443,843182,118716,0
1,1,DPD,2019,February,SUMATERA SELATAN,"NANDRIANI OCTARINA, S.Psi., CHA",Female,5877575,4057443,843182,191319,0
1,1,DPD,2019,February,SUMATERA SELATAN,"SISKA MARLENI, S.E., M.Si",Female,5877575,4057443,843182,112701,0
1,1,DPD,2019,February,SUMATERA SELATAN,"H. TAUFIK RAHMAN, S.H",Male,5877575,4057443,843182,81078,0
1,1,DPD,2019,February,SUMATERA SELATAN,"YUDHA MAHROM DS, S.E., M.Si",Male,5877575,4057443,843182,65716,0
1,1,DPD,2019,February,SUMATERA SELATAN,"H. YUSWAR HIDAYATULLAH, S.IP., M.AP",Male,5877575,4057443,843182,107087,0
1,1,DPD,2014,April,SUMATERA SELATAN,"Abdul Aziz, S.H. ",Male,4523304,3680358,842946,221355,0
1,1,DPD,2014,April,SUMATERA SELATAN,Abdul Aziz Kamis,Male,4523304,3680358,842946,122648,0
1,1,DPD,2014,April,SUMATERA SELATAN,"Achmad Barnas, S.E., M.M. ",Male,4523304,3680358,842946,73058,0
1,1,DPD,2014,April,SUMATERA SELATAN,"Drs. H. Aidil Fitri Syah, M.M. ",Male,4523304,3680358,842946,306632,1
1,1,DPD,2014,April,SUMATERA SELATAN,Alamsyah Mustomi,Male,4523304,3680358,842946,158666,0
1,1,DPD,2014,April,SUMATERA SELATAN,"Hj. Asmawati, S.E., M.M. ",Female,4523304,3680358,842946,347107,1
1,1,DPD,2014,April,SUMATERA SELATAN,"Drs. H. Darwin Azhar, M.M. ",Male,4523304,3680358,842946,103444,0
1,1,DPD,2014,April,SUMATERA SELATAN,Drs. Daryono,Male,4523304,3680358,842946,82894,0
1,1,DPD,2014,April,SUMATERA SELATAN,"Endu Santoso, S.T. ",Male,4523304,3680358,842946,5076,0
1,1,DPD,2014,April,SUMATERA SELATAN,"Firmansyah, S.E., M.Si. ",Male,4523304,3680358,842946,70675,0
1,1,DPD,2014,April,SUMATERA SELATAN,"Helmi Ibrahim, S.H., M.Hum.",Male,4523304,3680358,842946,47688,0
1,1,DPD,2014,April,SUMATERA SELATAN,Hendri Zainuddin ,Male,4523304,3680358,842946,186521,0
1,1,DPD,2014,April,SUMATERA SELATAN,"H. Idham Khalid, S.H. ",Male,4523304,3680358,842946,30333,0
1,1,DPD,2014,April,SUMATERA SELATAN,"Kartila, S.E. ",Female,4523304,3680358,842946,77513,0
1,1,DPD,2014,April,SUMATERA SELATAN,H.M. Basyir D.A,Male,4523304,3680358,842946,122332,0
1,1,DPD,2014,April,SUMATERA SELATAN,H. Mohd. Lutfi Izzuddin,Male,4523304,3680358,842946,83622,0
1,1,DPD,2014,April,SUMATERA SELATAN,Dr. H. Much. Baryadi,Male,4523304,3680358,842946,123487,0
1,1,DPD,2014,April,SUMATERA SELATAN,Drs. H. Noviarman Kailani,Male,4523304,3680358,842946,51008,0
1,1,DPD,2014,April,SUMATERA SELATAN,"Hj. Percha Leanpuri, B.Bus., M.B.A.",Female,4523304,3680358,842946,834342,1
1,1,DPD,2014,April,SUMATERA SELATAN,"Hj. Rogayati Baidjuri, S.H.",Female,4523304,3680358,842946,16051,0
1,1,DPD,2014,April,SUMATERA SELATAN,"Hj. Shinta Paramita Sari, S.H., M.Hum.",Female,4523304,3680358,842946,,0
1,1,DPD,2014,April,SUMATERA SELATAN,"Siska Marleni, S.E., M.Si.",Female,4523304,3680358,842946,221444,1
1,1,DPD,2014,April,SUMATERA SELATAN,"Hj. Siti Farida, S.Pd.",Female,4523304,3680358,842946,2443,0
1,1,DPD,2014,April,SUMATERA SELATAN,"Solehun, M.Pd.",Male,4523304,3680358,842946,29115,0
1,1,DPD,2014,April,SUMATERA SELATAN,"Drs. H. Syarifudin Ali Amin, S.H.",Male,4523304,3680358,842946,29882,0
1,1,DPD,2014,April,SUMATERA SELATAN,Ir.Syukri Zuber ,Male,4523304,3680358,842946,80675,0
1,1,DPD,2014,April,SUMATERA SELATAN,"Taufikurrohman, S.Sos.",Male,4523304,3680358,842946,,0
1,1,DPD,2014,April,SUMATERA SELATAN,"Zulkifli, S.Pd.I.",Male,4523304,3680358,842946,40217,0
1,1,DPD,2019,February,SUMATERA UTARA,"Dr. ABDUL HAKIM SIAGIAN, S.H., M.Hum",Male,9786005,6303283,1323032,418659,0
1,1,DPD,2019,February,SUMATERA UTARA,"Prof. Dr. H. ALI YAKUB MATONDANG, M.A",Male,9786005,6303283,1323032,17799,0
1,1,DPD,2019,February,SUMATERA UTARA,"Dr. BADIKENITA BR SITEPU, S.E., M.Si",Female,9786005,6303283,1323032,49676,1
1,1,DPD,2019,February,SUMATERA UTARA,"H. DADANG DARMAWAN PASARIBU, M.Si",Male,9786005,6303283,1323032,23803,0
1,1,DPD,2019,February,SUMATERA UTARA,Prof. Dr. Ir. Hj DARMAYANTI LUBIS,Female,9786005,6303283,1323032,448047,0
1,1,DPD,2019,February,SUMATERA UTARA,"H. DEDI ISKANDAR BATUBARA, S.Sos., S.H., M.SP",Male,9786005,6303283,1323032,790346,1
1,1,DPD,2019,February,SUMATERA UTARA,"H. FAISAL AMRI, S.Ag., M.Ag",Male,9786005,6303283,1323032,496618,0
1,1,DPD,2019,February,SUMATERA UTARA,MARNIX SAHATA HUTABARAT,Male,9786005,6303283,1323032,104499,0
1,1,DPD,2019,February,SUMATERA UTARA,M. NURSYAM,Male,9786005,6303283,1323032,203704,0
1,1,DPD,2019,February,SUMATERA UTARA,"H. MUHAMMAD NUH, M.SP.",Male,9786005,6303283,1323032,518926,1
1,1,DPD,2019,February,SUMATERA UTARA,"PARLINDUNGAN PURBA, S.H., M.M.",Male,9786005,6303283,1323032,491422,0
1,1,DPD,2019,February,SUMATERA UTARA,"RAIDIR SIGALINGGING, S.E",Male,9786005,6303283,1323032,60404,0
1,1,DPD,2019,February,SUMATERA UTARA,"H. SOLAHUDDIN NASUTION, S.E., M.Si",Male,9786005,6303283,1323032,97316,0
1,1,DPD,2019,February,SUMATERA UTARA,"Ustadz. H. SULTONI TRIKUSUMA, M.A.",Male,9786005,6303283,1323032,203524,0
1,1,DPD,2019,February,SUMATERA UTARA,"SUTAN ERWIN SIHOMBING, A.Md., S.H.",Male,9786005,6303283,1323032,113002,0
1,1,DPD,2019,February,SUMATERA UTARA,H. SYAMSUL HILAL,Male,9786005,6303283,1323032,46818,0
1,1,DPD,2019,February,SUMATERA UTARA,Ir. TOLOPAN SILITONGA,Male,9786005,6303283,1323032,329191,0
1,1,DPD,2019,February,SUMATERA UTARA,"Pdt. WILLEM T.P. SIMARMATA, M.A.",Male,9786005,6303283,1323032,803638,1
1,1,DPD,2019,February,SUMATERA UTARA,"Drs. H. ABDILLAH, Ak.",Male,9786005,6303283,1323032,264389,0
1,1,DPD,2014,April,SUMATERA UTARA,"Dr. Badikenita B.R Sitepu, S.E., M.Si",Female,6864450,5484280,1380170,383569,0
1,1,DPD,2014,April,SUMATERA UTARA,"Dr. Ir. Benny Pasaribu, M.Ec.",Male,6864450,5484280,1380170,345444,0
1,1,DPD,2014,April,SUMATERA UTARA,Drs. Binrot Rajagukguk,Male,6864450,5484280,1380170,94997,0
1,1,DPD,2014,April,SUMATERA UTARA,Prof. Dr. Ir. Hj. Darmayanti Lubis ,Female,6864450,5484280,1380170,622168,1
1,1,DPD,2014,April,SUMATERA UTARA,Darwin Hamonangan Lubis,Male,6864450,5484280,1380170,129928,0
1,1,DPD,2014,April,SUMATERA UTARA,"Dedi Iskandar Batubara, S.Sos., S.H., M.S.P.",Male,6864450,5484280,1380170,430516,1
1,1,DPD,2014,April,SUMATERA UTARA,"Drs. E.B. Sinaga, M.M. ",Male,6864450,5484280,1380170,183182,0
1,1,DPD,2014,April,SUMATERA UTARA,Eddy G.P Manurung ,Male,6864450,5484280,1380170,143943,0
1,1,DPD,2014,April,SUMATERA UTARA,Ir. Edison Sianturi,Male,6864450,5484280,1380170,,0
1,1,DPD,2014,April,SUMATERA UTARA,"Eka Dharmayanto, S.E.",Male,6864450,5484280,1380170,97768,0
1,1,DPD,2014,April,SUMATERA UTARA,"Ir. Erick Sitompul, M.H. ",Male,6864450,5484280,1380170,75879,0
1,1,DPD,2014,April,SUMATERA UTARA,Drs. Haris ,Male,6864450,5484280,1380170,81675,0
1,1,DPD,2014,April,SUMATERA UTARA,"Drs. H. Ibrahim Sakty Batubara, MAP",Male,6864450,5484280,1380170,274519,0
1,1,DPD,2014,April,SUMATERA UTARA,"Manandus Sitanggang, S.Sos.",Male,6864450,5484280,1380170,92156,0
1,1,DPD,2014,April,SUMATERA UTARA,"H. Muhammad Nuh, M.S.P. ",Male,6864450,5484280,1380170,378657,0
1,1,DPD,2014,April,SUMATERA UTARA,Drs. Ir. Nagasakti Perangin-angin ,Male,6864450,5484280,1380170,66912,0
1,1,DPD,2014,April,SUMATERA UTARA,"Parlindungan Purba, S.H., M.M. ",Male,6864450,5484280,1380170,440032,1
1,1,DPD,2014,April,SUMATERA UTARA,"Rafdinal, S.Sos., M.A.P.",Male,6864450,5484280,1380170,83739,0
1,1,DPD,2014,April,SUMATERA UTARA,"Rahmat Hidayat, S.E. ",Male,6864450,5484280,1380170,183678,0
1,1,DPD,2014,April,SUMATERA UTARA,Drs. H. Rijal Sirait ,Male,6864450,5484280,1380170,445059,1
1,1,DPD,2014,April,SUMATERA UTARA,Rudolf Mazuoka Pardede,Male,6864450,5484280,1380170,226487,0
1,1,DPD,2014,April,SUMATERA UTARA,"Drs. H. Syariful Mahya Bandar, M.A.P. ",Male,6864450,5484280,1380170,364662,0
1,1,DPD,2014,April,SUMATERA UTARA,"Dr. Togu Harlen LBN. Raja, S.E., M.Si",Male,6864450,5484280,1380170,43421,0
1,1,DPD,2014,April,SUMATERA UTARA,"Turunan Gulo, S.P., M.S.P. ",Male,6864450,5484280,1380170,295889,0
